,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,38250000.0,25250000,48000000.0,150.260806951,1.09488212771,28500000,40.0,14.0,25.9096400825
1,73250000.0,26000000,81000000.0,55.3536936007,1.31276889928,27500000,32.0,7.0,19.6477257965
2,44500000.0,155250000,44500000.0,41.2809904601,10.0704544887,155250000,1.0,1.0,10.0704544887
3,44500000.0,125000000,44500000.0,38.2086220484,9.76370754727,125000000,1.0,1.0,9.76370754727
4,79750000.0,241750000,81000000.0,33.4068314635,2.26858426737,243000000,6.0,6.0,13.6115056042
5,45250000.0,87500000,45500000.0,17.243868395,5.65530745074,87500000,2.0,1.0,7.99781249623
6,44500000.0,189250000,44500000.0,27.582490843,8.62096680658,189250000,1.0,1.0,8.62096680658
7,44500000.0,28250000,44500000.0,26.3066467737,6.48159084235,28500000,1.0,2.0,9.166353675
8,44500000.0,49000000,44500000.0,25.9879695455,8.43647883529,49000000,1.0,1.0,8.43647883529
9,44500000.0,191000000,44500000.0,25.2868187489,8.35409945912,191000000,1.0,1.0,8.35409945912
10,44500000.0,158500000,44500000.0,24.7019966271,8.28477811862,158500000,1.0,1.0,8.28477811862
11,44500000.0,206000000,44500000.0,23.4504247533,8.13449466586,206000000,1.0,1.0,8.13449466586
12,44500000.0,12250000,44500000.0,22.2813727072,7.99164061694,12250000,1.0,1.0,7.99164061694
