,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,84750000.0,70500000,90000000.0,247.792973216,1.30738791441,75750000,22.0,22.0,28.762534117
1,0.0,70250000,4500000.0,97.6907690752,1.08773251379,75750000,19.0,23.0,22.7385532394
2,84000000.0,102750000,89750000.0,85.6039070694,1.39874334296,104750000,24.0,9.0,20.5572448282
3,33000000.0,55250000,33000000.0,36.4785243866,9.53754651507,55250000,1.0,1.0,9.53754651507
4,18250000.0,119250000,18250000.0,37.6132207339,6.1806519812,119750000,1.0,3.0,10.7052032553
5,55250000.0,47250000,55250000.0,33.2670367726,9.19851311302,47250000,1.0,1.0,9.19851311302
6,5250000.0,1250000,8250000.0,29.6121243624,1.68693597436,2500000,13.0,6.0,14.8986151224
7,18250000.0,51000000,18250000.0,29.6880520046,8.80567606011,51000000,1.0,1.0,8.80567606011
8,84500000.0,29750000,89750000.0,29.4879832494,1.14215365403,32250000,22.0,11.0,17.7677410663
9,18250000.0,1250000,18500000.0,29.1158372767,6.5832408884,1250000,2.0,1.0,9.31010854874
10,18500000.0,87000000,18500000.0,25.8712396363,5.51785117102,87500000,1.0,3.0,9.55719857681
11,33000000.0,115000000,33000000.0,24.1535175957,8.162028499,115000000,1.0,1.0,8.162028499
12,250000.0,103250000,4250000.0,22.7931620464,1.4255362601,104750000,17.0,7.0,15.5507646704
