,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,44250000.0,120250000,44250000.0,49.8339049135,8.07981346583,120500000,1.0,2.0,11.4265817848
1,44000000.0,4000000,44250000.0,43.247019184,5.67210430301,4250000,2.0,2.0,11.344208606
2,44250000.0,63250000,44250000.0,38.6552735987,9.83482972462,63250000,1.0,1.0,9.83482972462
3,40500000.0,152250000,40500000.0,37.1393776323,9.68106249263,152250000,1.0,1.0,9.68106249263
4,40500000.0,106000000,40500000.0,36.898520742,9.65640994171,106000000,1.0,1.0,9.65640994171
5,43750000.0,14500000,43750000.0,34.6904528507,7.09002261996,14750000,1.0,2.0,10.0268061467
6,68750000.0,148000000,68750000.0,33.2486821324,6.98861779561,148250000,1.0,2.0,9.88339806879
7,43750000.0,28500000,43750000.0,33.1404903052,9.26345079057,28500000,1.0,1.0,9.26345079057
8,40500000.0,23500000,40500000.0,32.6301034012,9.20881723078,23500000,1.0,1.0,9.20881723078
9,40500000.0,166750000,40500000.0,30.518780113,8.97936412533,166750000,1.0,1.0,8.97936412533
10,40750000.0,113000000,40750000.0,32.8858913368,9.23623714579,113000000,1.0,1.0,9.23623714579
11,68500000.0,63250000,68500000.0,33.5551820243,9.30760986622,63250000,1.0,1.0,9.30760986622
12,43750000.0,78500000,43750000.0,32.0762176224,9.14916656446,78500000,1.0,1.0,9.14916656446
13,43750000.0,67000000,43750000.0,31.3204171763,9.06715208607,67000000,1.0,1.0,9.06715208607
14,68000000.0,103500000,68000000.0,25.8255520741,8.44757925166,103500000,1.0,1.0,8.44757925166
15,44250000.0,84250000,44250000.0,24.4844832121,8.28952489298,84250000,1.0,1.0,8.28952489298
16,69250000.0,2000000,69250000.0,30.9545142212,9.02718519326,2000000,1.0,1.0,9.02718519326
17,43750000.0,128250000,43750000.0,30.563293182,8.98426075883,128250000,1.0,1.0,8.98426075883
18,43750000.0,166750000,43750000.0,30.2446513817,8.94915108963,166750000,1.0,1.0,8.94915108963
19,68750000.0,87000000,68750000.0,29.2179646887,8.83509894009,87000000,1.0,1.0,8.83509894009
20,68000000.0,85000000,68000000.0,24.6761151692,8.31228914551,85000000,1.0,1.0,8.31228914551
21,44250000.0,28500000,44250000.0,23.575998901,8.18076651969,28500000,1.0,1.0,8.18076651969
22,68500000.0,66750000,68500000.0,29.5159747981,8.86835163924,66750000,1.0,1.0,8.86835163924
23,68750000.0,25500000,68750000.0,28.4963003703,8.7540633384,25500000,1.0,1.0,8.7540633384
24,70750000.0,43000000,70750000.0,32.7810696706,5.98938189592,43500000,1.0,3.0,10.3739137497
25,68750000.0,89250000,68750000.0,27.1404004754,8.59979631143,89250000,1.0,1.0,8.59979631143
26,67250000.0,9250000,67250000.0,28.1222598439,6.6157433521,9500000,1.0,2.0,9.35607397372
27,40500000.0,154250000,40500000.0,24.5427103095,8.29644820554,154250000,1.0,1.0,8.29644820554
28,68750000.0,121000000,68750000.0,26.0105598827,8.46915828164,121000000,1.0,1.0,8.46915828164
29,68500000.0,144250000,68500000.0,28.8015469486,8.78842840516,144250000,1.0,1.0,8.78842840516
30,70750000.0,101000000,70750000.0,24.0472287463,8.23735368393,101000000,1.0,1.0,8.23735368393
31,43250000.0,107500000,43250000.0,22.0610154187,7.99620609348,107500000,1.0,1.0,7.99620609348
32,68500000.0,105500000,68500000.0,28.5755588657,8.76299900171,105500000,1.0,1.0,8.76299900171
33,40750000.0,7500000,40750000.0,28.0027516513,8.69821883338,7500000,1.0,1.0,8.69821883338
34,68750000.0,30000000,68750000.0,23.667680518,8.191805792,30000000,1.0,1.0,8.191805792
35,43250000.0,110750000,43250000.0,19.8907708475,5.96966314633,111000000,1.0,2.0,8.44237858434
