,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,44250000.0,0,48000000.0,944.951679645,2.64725904645,4500000,16.0,19.0,46.1565386434
1,44250000.0,84500000,48000000.0,707.131314374,2.13482858324,90000000,16.0,23.0,40.9531128655
2,34500000.0,0,38500000.0,125.911170207,1.21770408023,4750000,17.0,20.0,22.453353807
3,34750000.0,84000000,38250000.0,124.756949391,1.17673487974,90000000,15.0,25.0,22.7873729607
4,19250000.0,60750000,25000000.0,109.459267985,1.35157629376,63000000,24.0,10.0,20.9385299074
5,41000000.0,5250000,42500000.0,84.7114104353,1.84129161017,8500000,7.0,14.0,18.2278569717
6,44250000.0,28500000,48000000.0,72.1196165397,1.43560608817,30750000,16.0,10.0,18.1591402457
7,19250000.0,6000000,22000000.0,38.8707948595,1.47920106847,8000000,12.0,9.0,15.3723084312
8,44250000.0,67000000,48000000.0,38.1054224789,1.16468485114,70000000,16.0,13.0,16.7973238022
9,19750000.0,33000000,19750000.0,29.804623623,8.70214395801,33000000,1.0,1.0,8.70214395801
