,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,37500000.0,121000000,47250000.0,163.127426675,1.2229082224,123500000,40.0,11.0,25.6519392831
1,36250000.0,49250000,43250000.0,113.866113295,1.64753451464,50500000,29.0,6.0,21.7324728456
2,78000000.0,121750000,81000000.0,78.7110690447,1.70947204992,123750000,13.0,9.0,18.4907673899
3,38500000.0,0,48250000.0,72.9238275048,1.0842218689,2250000,40.0,10.0,21.684437378
4,78000000.0,49250000,80750000.0,52.1326718591,1.89109786486,50500000,12.0,6.0,16.0464974896
5,44750000.0,49250000,48500000.0,43.3591880859,1.09039600843,53750000,16.0,19.0,19.0117040367
6,0.0,0,1000000.0,33.8076320503,3.0888136033,500000,5.0,3.0,11.9629236451
7,73250000.0,0,81000000.0,30.6298393348,1.0119478878,2500000,32.0,11.0,18.9858252842
8,78000000.0,56500000,81000000.0,11.7225328376,1.53325832303,57750000,13.0,6.0,13.5413708553
9,45250000.0,56250000,48750000.0,10.3917642668,1.32250359198,58000000,15.0,8.0,14.4873009942
