,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,180000000.0,221750000,189750000.0,515.004470803,1.01777772863,231500000,40.0,40.0,40.7111091452
1,182750000.0,233500000,189750000.0,168.665605308,0.955063469742,241250000,29.0,32.0,29.094186749
2,64750000.0,89500000,65000000.0,56.4349457454,8.51390805359,89500000,2.0,1.0,12.0404842382
3,178500000.0,210250000,188250000.0,54.5361851167,0.809692053412,216000000,40.0,24.0,25.0873907074
4,107250000.0,89500000,107500000.0,41.7831792241,7.61217111074,89500000,2.0,1.0,10.7652356239
5,161250000.0,87500000,161250000.0,23.2684172263,8.2157630508,87500000,1.0,1.0,8.2157630508
6,159000000.0,89500000,159250000.0,41.4129574594,7.58802030705,89500000,2.0,1.0,10.7310812298
7,22750000.0,88000000,23000000.0,21.6015758947,6.16202711065,88000000,2.0,1.0,8.71442231159
8,60750000.0,89500000,60750000.0,24.5162428267,8.36418429532,89500000,1.0,1.0,8.36418429532
9,92250000.0,87500000,92250000.0,21.3558281846,7.98307054857,87500000,1.0,1.0,7.98307054857
