,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,84500000.0,64750000,89750000.0,755.338541519,1.47678588442,74500000,22.0,40.0,43.8085489672
1,250000.0,66250000,4250000.0,395.262829988,1.31232048842,76000000,17.0,40.0,34.221131538
2,84500000.0,39250000,90000000.0,273.1703701,1.3667257133,44000000,23.0,20.0,29.3130008816
3,0.0,39250000,4500000.0,233.484769884,1.41223311552,44000000,19.0,20.0,27.5294914878
4,0.0,63500000,4250000.0,90.1348014602,1.43547956326,66000000,18.0,11.0,20.1989878993
5,85000000.0,74750000,90000000.0,77.5355185076,1.69460815427,76000000,21.0,6.0,19.0219293543
6,32750000.0,23250000,32750000.0,72.538048879,12.7263186913,23250000,1.0,1.0,12.7263186913
7,18250000.0,23500000,18500000.0,33.785389348,6.90531174439,23500000,2.0,1.0,9.76558552133
8,63250000.0,30500000,63250000.0,26.2097583085,8.37402390103,30500000,1.0,1.0,8.37402390103
9,2500000.0,23250000,2750000.0,25.0711933223,6.25032819562,23250000,2.0,1.0,8.83929890353
