,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,194000000.0,216750000,197500000.0,197.351254078,1.73966025366,220250000,15.0,15.0,26.0949038049
1,170000000.0,217000000,172250000.0,92.4393642228,1.7841803192,220000000,10.0,13.0,20.342785539
2,195250000.0,24750000,197500000.0,77.3049529015,1.71785977081,27750000,10.0,13.0,19.5866149444
3,189000000.0,221750000,193750000.0,76.4025781377,0.911628088264,231250000,20.0,39.0,25.4603869103
4,194500000.0,241500000,197750000.0,72.9868508191,1.90006189294,243000000,14.0,7.0,18.8096530884
5,63250000.0,87500000,63500000.0,31.7119137813,6.93093627799,87500000,2.0,1.0,9.80182408428
6,53250000.0,89500000,53500000.0,27.6788029835,6.63680910234,89500000,2.0,1.0,9.38586544341
7,195750000.0,201750000,197500000.0,27.4407854674,2.05462332575,203000000,8.0,6.0,14.2348479625
8,109500000.0,87500000,109500000.0,25.8069978256,8.51922623581,87500000,1.0,1.0,8.51922623581
9,18500000.0,87500000,18500000.0,33.162198804,7.04815670145,87750000,1.0,2.0,9.96759879692
10,144750000.0,89500000,144750000.0,24.5184071083,8.36867713258,89500000,1.0,1.0,8.36867713258
11,153500000.0,89500000,153500000.0,22.0205265812,8.06907030368,89500000,1.0,1.0,8.06907030368
12,21250000.0,89500000,21250000.0,21.2657125635,7.97638425696,89500000,1.0,1.0,7.97638425696
