,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,84750000.0,130250000,90000000.0,1526.82427319,1.99092192565,140000000,22.0,40.0,59.0602886917
1,0.0,130250000,4250000.0,1192.45610422,1.9709921905,140000000,18.0,40.0,52.887270253
2,84750000.0,128000000,89750000.0,76.3679138426,1.43421347054,130000000,21.0,9.0,19.7171753744
3,6500000.0,69250000,6750000.0,68.9988703127,9.10727977119,69250000,2.0,1.0,12.8796385687
4,67000000.0,129500000,69750000.0,46.528010987,1.05433763261,137250000,12.0,32.0,20.6607137321
5,0.0,141000000,250000.0,44.2506991656,7.6398702148,141000000,2.0,1.0,10.8044080725
6,29250000.0,68000000,29250000.0,40.3788351386,9.93801972132,68000000,1.0,1.0,9.93801972132
7,18250000.0,66250000,18250000.0,39.3289284803,9.83286745272,66250000,1.0,1.0,9.83286745272
8,21750000.0,70750000,21750000.0,30.0658051941,8.85237521702,70750000,1.0,1.0,8.85237521702
9,13500000.0,43250000,13500000.0,48.1952818806,6.72896373601,43750000,1.0,3.0,11.6549070731
10,0.0,35000000,4750000.0,25.6241590601,1.46233470884,36250000,20.0,6.0,16.0190741331
11,28750000.0,129750000,30500000.0,25.2144434222,1.17968265413,137500000,8.0,32.0,18.8749224661
12,10750000.0,67250000,11000000.0,24.0133669602,6.19162464408,67250000,2.0,1.0,8.75627954478
13,1000000.0,69250000,1000000.0,30.4512634081,8.89528102571,69250000,1.0,1.0,8.89528102571
14,46250000.0,68750000,46250000.0,24.8158871468,8.24638627011,68750000,1.0,1.0,8.24638627011
15,28500000.0,69000000,28750000.0,24.6259602623,6.24028614242,69000000,2.0,1.0,8.8250972957
16,62750000.0,68500000,62750000.0,29.3456504026,8.77166527237,68500000,1.0,1.0,8.77166527237
17,5750000.0,40750000,5750000.0,24.1556508826,8.16708060818,40750000,1.0,1.0,8.16708060818
18,5250000.0,69250000,5250000.0,30.3374868889,8.88263747057,69250000,1.0,1.0,8.88263747057
19,78750000.0,40500000,78750000.0,24.9510846996,8.26253449248,40500000,1.0,1.0,8.26253449248
20,54000000.0,70750000,54250000.0,21.175626216,5.96116118883,70750000,2.0,1.0,8.43035500074
21,60750000.0,67250000,60750000.0,22.3935507541,7.95166234006,67250000,1.0,1.0,7.95166234006
22,65250000.0,69250000,65250000.0,25.317181097,8.30610834061,69250000,1.0,1.0,8.30610834061
23,51250000.0,69000000,51500000.0,20.9034334425,5.93859764272,69000000,2.0,1.0,8.39844532781
24,29500000.0,68750000,29500000.0,23.4140515971,8.07709963651,68750000,1.0,1.0,8.07709963651
