,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,36750000.0,128000000,46500000.0,1404.57257305,1.47554106381,137250000,40.0,38.0,57.5271811851
1,73500000.0,130250000,81000000.0,1286.37188237,1.56726028223,140000000,31.0,40.0,55.1889295276
2,46750000.0,129250000,48500000.0,162.434149734,1.54962030165,137250000,8.0,33.0,25.1783496864
3,0.0,130500000,2000000.0,120.034282283,1.28409052967,140250000,9.0,40.0,24.3639047737
4,60750000.0,129250000,63000000.0,69.9135275007,1.32622781745,134750000,10.0,23.0,20.1132407003
5,36250000.0,138750000,43500000.0,41.9185074588,1.3621134124,140000000,30.0,6.0,18.2746690991
6,62000000.0,43750000,62250000.0,36.8510933682,7.12882003864,43750000,2.0,1.0,10.0816739824
7,44500000.0,17750000,44500000.0,50.1958841461,8.03748828437,18000000,1.0,2.0,11.3667249392
8,12000000.0,40750000,12000000.0,31.1127787917,8.95656245057,40750000,1.0,1.0,8.95656245057
9,79000000.0,43750000,79000000.0,35.9540925864,9.47588646332,43750000,1.0,1.0,9.47588646332
10,44500000.0,97250000,44500000.0,34.973824184,9.37300667689,97250000,1.0,1.0,9.37300667689
11,52250000.0,68000000,52250000.0,28.5702031386,8.67167468476,68000000,1.0,1.0,8.67167468476
12,51000000.0,44000000,51000000.0,25.8761344667,6.36477947263,44250000,1.0,2.0,9.00115745171
13,45500000.0,40750000,45500000.0,25.1445279826,8.2727457393,40750000,1.0,1.0,8.2727457393
14,10750000.0,40750000,10750000.0,22.9085971017,8.0019465917,40750000,1.0,1.0,8.0019465917
15,44500000.0,78000000,44500000.0,25.4037379903,8.30358374451,78000000,1.0,1.0,8.30358374451
