,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,128000000.0,20750000,137250000.0,1618.04550446,1.78898852774,28250000,38.0,31.0,61.4016724846
1,128000000.0,201000000,137500000.0,326.357123385,1.55629700958,203500000,39.0,11.0,32.2345141718
2,128000000.0,6750000,137500000.0,165.448617147,1.07645039608,10750000,39.0,17.0,27.7172912964
3,130500000.0,750000,140250000.0,66.9196521163,1.53099075906,1750000,40.0,5.0,21.6514789533
4,140750000.0,145250000,140750000.0,86.6372592219,8.49643533301,145750000,1.0,3.0,14.71625768
5,40750000.0,107250000,40750000.0,64.519278209,8.97260583951,107500000,1.0,2.0,12.6891808681
6,138750000.0,20750000,140250000.0,52.0514121596,1.43415970756,28000000,7.0,30.0,20.7829486365
7,68750000.0,92750000,69250000.0,63.1845468543,7.47520280607,92750000,3.0,1.0,12.947431057
8,40750000.0,59000000,40750000.0,51.9703520805,8.24874195084,59250000,1.0,2.0,11.6654827394
9,43750000.0,166000000,44000000.0,49.5273125926,8.06542966539,166000000,2.0,1.0,11.4062400192
10,40750000.0,110500000,40750000.0,42.2630421049,7.64261658127,110750000,1.0,2.0,10.8082920212
11,44750000.0,143500000,44750000.0,39.9366887828,9.99484749172,143500000,1.0,1.0,9.99484749172
12,40750000.0,60750000,40750000.0,34.3880843806,9.4294160804,60750000,1.0,1.0,9.4294160804
13,69000000.0,210000000,69000000.0,35.7005209013,7.20451745851,210250000,1.0,2.0,10.1887263002
14,68250000.0,143000000,68250000.0,33.0233964197,6.05555398861,143500000,1.0,3.0,10.4885271762
15,43750000.0,75750000,43750000.0,34.5907612716,9.45065277388,75750000,1.0,1.0,9.45065277388
16,40750000.0,163500000,40750000.0,30.9006330158,9.05637489921,163500000,1.0,1.0,9.05637489921
17,68500000.0,166500000,68500000.0,33.2041453012,9.30441419567,166500000,1.0,1.0,9.30441419567
18,140750000.0,146250000,140750000.0,29.8583350555,8.94193334952,146250000,1.0,1.0,8.94193334952
19,68000000.0,117500000,68000000.0,27.5739998067,6.62276868794,117750000,1.0,2.0,9.36600929894
20,24500000.0,148000000,24500000.0,28.8412073142,8.8288595586,148000000,1.0,1.0,8.8288595586
21,43250000.0,144000000,43250000.0,31.6107919706,9.1335459472,144000000,1.0,1.0,9.1335459472
22,43750000.0,74750000,43750000.0,33.5896494008,9.34529584162,74750000,1.0,1.0,9.34529584162
23,134750000.0,500000,135000000.0,27.1488501324,6.54807707311,500000,2.0,1.0,9.26037940426
24,43750000.0,176500000,43750000.0,32.4126118401,9.21991862928,176500000,1.0,1.0,9.21991862928
25,44250000.0,34250000,44250000.0,40.607702224,7.534471598,34500000,1.0,2.0,10.6553519192
26,68250000.0,0,68250000.0,27.4461566372,8.67143351795,0,1.0,1.0,8.67143351795
27,43250000.0,80000000,43250000.0,27.4012202894,8.66631626765,80000000,1.0,1.0,8.66631626765
28,40750000.0,77000000,40750000.0,30.1587531534,8.97506464552,77000000,1.0,1.0,8.97506464552
29,43750000.0,5000000,43750000.0,28.7562016145,8.81934543868,5000000,1.0,1.0,8.81934543868
30,69000000.0,3750000,69000000.0,26.3252438176,8.54289443241,3750000,1.0,1.0,8.54289443241
31,40750000.0,5250000,40750000.0,29.7816068932,8.93345223004,5250000,1.0,1.0,8.93345223004
32,70750000.0,183750000,70750000.0,24.7142358697,6.40576872578,184000000,1.0,2.0,9.05912500942
33,67250000.0,70000000,67250000.0,27.2143702946,8.64500654157,70000000,1.0,1.0,8.64500654157
34,40750000.0,98250000,40750000.0,29.1141540637,8.85934125228,98250000,1.0,1.0,8.85934125228
35,67250000.0,237750000,67250000.0,26.3063077617,8.5407067758,237750000,1.0,1.0,8.5407067758
36,43750000.0,77250000,43750000.0,27.9343382257,8.7268379622,77250000,1.0,1.0,8.7268379622
37,39000000.0,103750000,39000000.0,25.0038110759,8.38889803392,103750000,1.0,1.0,8.38889803392
38,43750000.0,158500000,43750000.0,27.806219211,8.71233080215,158500000,1.0,1.0,8.71233080215
39,67250000.0,81000000,67250000.0,24.65531825,8.34782478896,81000000,1.0,1.0,8.34782478896
40,68750000.0,105250000,68750000.0,29.093314121,8.85701753391,105250000,1.0,1.0,8.85701753391
41,69000000.0,109000000,69000000.0,23.4486816836,8.20406607702,109000000,1.0,1.0,8.20406607702
42,67250000.0,49250000,67250000.0,24.3195733505,8.30806713842,49250000,1.0,1.0,8.30806713842
43,69000000.0,160000000,69000000.0,22.9903091665,6.27141496531,160250000,1.0,2.0,8.86912009921
44,43500000.0,179500000,43750000.0,30.7467727572,6.81441229739,179500000,2.0,1.0,9.63703429057
45,68000000.0,61000000,68000000.0,23.4784792959,8.20764565215,61000000,1.0,1.0,8.20764565215
46,69000000.0,196750000,69000000.0,22.837491275,8.13030608697,196750000,1.0,1.0,8.13030608697
47,68500000.0,177500000,68500000.0,29.272729168,8.87700342231,177500000,1.0,1.0,8.87700342231
48,40500000.0,12750000,40500000.0,35.1332645904,9.50726833231,12750000,1.0,1.0,9.50726833231
49,140750000.0,147500000,140750000.0,22.4267642741,5.44743115423,148000000,1.0,3.0,9.43522752986
50,68750000.0,4500000,68750000.0,23.9720812925,8.26672255337,4500000,1.0,1.0,8.26672255337
51,140000000.0,500000,140250000.0,21.3818683768,6.09753510173,500000,2.0,1.0,8.62321683791
52,136750000.0,148500000,137000000.0,21.1118871267,6.0756446948,148500000,2.0,1.0,8.59225912755
53,68500000.0,181500000,68500000.0,28.9575564205,8.8418655412,181500000,1.0,1.0,8.8418655412
