,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,127500000.0,2250000,133000000.0,645.121803407,2.10157096621,6000000,23.0,16.0,40.3151211529
1,120750000.0,20750000,124000000.0,331.970623017,1.55646800831,28250000,14.0,31.0,32.4253791778
2,120500000.0,7750000,124000000.0,137.343831049,1.60605551423,11000000,15.0,14.0,23.273955532
3,120750000.0,201250000,125000000.0,101.393863845,1.59077302415,203500000,18.0,10.0,21.3424597126
4,125750000.0,247000000,132000000.0,89.5403093953,1.82640375368,248000000,26.0,5.0,20.8242067625
5,49250000.0,21000000,53750000.0,60.6488787691,0.98062301981,28000000,19.0,29.0,23.0185457913
6,75750000.0,143750000,75750000.0,33.9594331244,9.37879190677,143750000,1.0,1.0,9.37879190677
7,104000000.0,148000000,104250000.0,33.8716035573,7.03029144949,148000000,2.0,1.0,9.9423335153
8,120500000.0,750000,125000000.0,32.8209424292,1.70789723135,1750000,19.0,5.0,16.646523076
9,133750000.0,0,133750000.0,33.2484467267,9.30352249019,0,1.0,1.0,9.30352249019
10,57250000.0,148000000,57500000.0,27.1971155792,6.5437562025,148000000,2.0,1.0,9.25426877044
11,74750000.0,146250000,74750000.0,24.754514403,8.35331716744,146250000,1.0,1.0,8.35331716744
