,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,120500000.0,217000000,125000000.0,165.297534348,1.53146232949,220250000,19.0,14.0,24.9773947106
1,125750000.0,0,132000000.0,163.139107811,1.39164571804,3000000,26.0,13.0,25.5850952301
2,120750000.0,25250000,125000000.0,106.687238453,1.40895465913,28500000,18.0,14.0,22.3664618197
3,133750000.0,242750000,133750000.0,36.0989285723,7.22476770745,243000000,1.0,2.0,10.2173644769
4,131250000.0,240000000,133250000.0,28.2141636428,1.55578693125,242750000,9.0,12.0,16.1682120641
5,120500000.0,241500000,125250000.0,27.084854116,1.53306449494,242750000,20.0,6.0,16.7938801198
6,28000000.0,89500000,28250000.0,26.1674045674,6.46356860798,89500000,2.0,1.0,9.14086638673
7,58500000.0,87750000,59250000.0,24.3172794881,4.99572228691,87750000,4.0,1.0,9.99144457382
8,105250000.0,89500000,105250000.0,21.8091236251,7.9950984697,89500000,1.0,1.0,7.9950984697
9,67000000.0,87250000,67500000.0,21.7017011606,5.32200381676,87250000,3.0,1.0,9.2179810087
