,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,152500000.0,2500000,159000000.0,904.608516751,2.31436284227,6000000,27.0,15.0,46.5756537592
1,99500000.0,21000000,102000000.0,204.045492062,1.52814232564,28250000,11.0,30.0,27.76008392
2,76000000.0,83500000,76750000.0,143.259091921,6.61749248093,83750000,4.0,2.0,18.7170952309
3,45500000.0,0,46000000.0,71.9904217298,7.87118145368,0,3.0,1.0,13.6332861934
4,128250000.0,21250000,130000000.0,65.548923993,1.41166380449,28250000,8.0,29.0,21.5018224735
5,74500000.0,1250000,74500000.0,62.4169289808,8.86213784852,1500000,1.0,2.0,12.532955537
6,128000000.0,6750000,129750000.0,55.196550179,1.63964069739,10500000,8.0,16.0,18.5504168933
7,38500000.0,0,38750000.0,51.0518189737,8.173289431,0,2.0,1.0,11.5587767625
8,102000000.0,500000,102500000.0,46.0673717582,6.6918118813,500000,3.0,1.0,11.5905581731
9,128000000.0,201000000,130000000.0,41.84045908,1.69224263606,203500000,9.0,11.0,16.8376016342
10,153000000.0,34250000,159000000.0,41.0853923708,1.81462084231,35000000,25.0,4.0,18.1462084231
11,48500000.0,0,48500000.0,40.128038003,10.0256434641,0,1.0,1.0,10.0256434641
12,74500000.0,195750000,74500000.0,38.652842058,9.87886954516,195750000,1.0,1.0,9.87886954516
13,47000000.0,0,47250000.0,38.0223377627,7.34022860349,0,2.0,1.0,10.380650842
14,81250000.0,0,81500000.0,37.7688840946,7.32310022704,0,2.0,1.0,10.3564276597
15,159000000.0,0,159000000.0,35.4233226049,9.5498380408,0,1.0,1.0,9.5498380408
16,74500000.0,219500000,74500000.0,32.256187845,9.21600615091,219500000,1.0,1.0,9.21600615091
17,74500000.0,232250000,74500000.0,32.0678955208,9.19578596804,232250000,1.0,1.0,9.19578596804
18,153000000.0,247000000,159000000.0,31.4588680357,1.60160635403,248000000,25.0,5.0,17.906503404
19,74500000.0,210500000,74500000.0,30.4119271261,9.01604800853,210500000,1.0,1.0,9.01604800853
20,74500000.0,227250000,74500000.0,30.0064544125,8.97150216954,227250000,1.0,1.0,8.97150216954
21,153250000.0,143750000,153250000.0,31.9223073055,9.18012181193,143750000,1.0,1.0,9.18012181193
22,74500000.0,97000000,74500000.0,29.7554665513,8.94381970663,97000000,1.0,1.0,8.94381970663
23,122500000.0,148500000,122500000.0,30.4127822828,6.84018761124,148750000,1.0,2.0,9.67348608899
24,64500000.0,149250000,64500000.0,28.3597758822,6.69005920372,149500000,1.0,2.0,9.46117245898
25,157250000.0,4000000,158000000.0,29.748079865,2.51663277919,5500000,4.0,7.0,13.31676895
26,74500000.0,184500000,74500000.0,27.8242683057,8.72795503845,184500000,1.0,1.0,8.72795503845
27,20750000.0,143500000,20750000.0,33.0826638601,7.03072663238,143750000,1.0,2.0,9.94294895685
28,127250000.0,148000000,127250000.0,27.270137984,8.66504739817,148000000,1.0,1.0,8.66504739817
29,49000000.0,0,49000000.0,26.9160936201,8.62462031392,0,1.0,1.0,8.62462031392
30,152750000.0,148000000,152750000.0,26.1549177114,8.53707264131,148000000,1.0,1.0,8.53707264131
31,153000000.0,0,153000000.0,26.099867209,8.53070698833,0,1.0,1.0,8.53070698833
32,74500000.0,56750000,74500000.0,25.8592273051,8.50282658259,56750000,1.0,1.0,8.50282658259
33,74500000.0,16750000,74500000.0,25.8459206263,8.50128227943,16750000,1.0,1.0,8.50128227943
34,74500000.0,93500000,74500000.0,25.591682663,8.47172409648,93500000,1.0,1.0,8.47172409648
35,149750000.0,13000000,150000000.0,24.3617182273,6.35293919408,13000000,2.0,1.0,8.9844127692
36,147750000.0,148000000,147750000.0,25.3532689493,8.44391412304,148000000,1.0,1.0,8.44391412304
37,54500000.0,0,54500000.0,23.7620565412,8.25597187212,0,1.0,1.0,8.25597187212
38,37250000.0,148000000,37250000.0,25.0570008526,8.4092309021,148000000,1.0,1.0,8.4092309021
39,147250000.0,143750000,147250000.0,23.4491515219,8.21852201883,143750000,1.0,1.0,8.21852201883
40,37000000.0,0,37000000.0,22.4171872558,8.09381851117,0,1.0,1.0,8.09381851117
41,67000000.0,0,67000000.0,21.7659399678,8.01415119261,0,1.0,1.0,8.01415119261
42,121750000.0,148000000,121750000.0,23.295456611,8.20006623007,148000000,1.0,1.0,8.20006623007
