,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,180500000.0,232250000,190250000.0,350.701708043,0.912098764303,242000000,40.0,40.0,36.4839505721
1,31500000.0,143750000,31750000.0,59.7014227642,8.70383262349,143750000,2.0,1.0,12.3090781408
2,190500000.0,142750000,190500000.0,45.6338358017,6.05364338741,143500000,1.0,4.0,12.1072867748
3,184750000.0,2500000,190750000.0,41.5782262064,1.06042180552,6250000,25.0,16.0,21.2084361104
4,180500000.0,245000000,190250000.0,31.5681754337,1.0095440757,247750000,40.0,12.0,22.1180025223
5,161750000.0,143750000,161750000.0,38.0803592042,9.8397706342,143750000,1.0,1.0,9.8397706342
6,139250000.0,6500000,141500000.0,24.7838432889,1.40396350873,10000000,10.0,15.0,17.1949710694
7,157000000.0,500000,157250000.0,23.9709989066,6.35105364424,500000,2.0,1.0,8.98174619904
8,64500000.0,143750000,64500000.0,34.994718884,9.524370883,143750000,1.0,1.0,9.524370883
9,57000000.0,148000000,57250000.0,34.3981737351,7.1169928483,148000000,2.0,1.0,10.0649478094
10,172000000.0,143750000,172000000.0,33.4251345317,9.3599444529,143750000,1.0,1.0,9.3599444529
11,164250000.0,0,164250000.0,27.1786098811,8.67547447809,0,1.0,1.0,8.67547447809
12,34250000.0,0,34250000.0,24.6942851258,8.38813657785,0,1.0,1.0,8.38813657785
13,30250000.0,143500000,30250000.0,33.9963607471,7.1075495012,143750000,1.0,2.0,10.0515928998
14,97500000.0,143250000,97500000.0,22.0345539905,6.21980741189,143500000,1.0,2.0,8.79613599724
15,30250000.0,0,30250000.0,24.607046287,8.37787211934,0,1.0,1.0,8.37787211934
16,168750000.0,148500000,168750000.0,29.7710028638,8.96573567611,148500000,1.0,1.0,8.96573567611
17,27500000.0,148000000,27500000.0,25.5042434581,8.48285828996,148000000,1.0,1.0,8.48285828996
18,21000000.0,148000000,21000000.0,24.675436503,8.38591989825,148000000,1.0,1.0,8.38591989825
19,58000000.0,148500000,58000000.0,23.3833615698,8.23258235513,148500000,1.0,1.0,8.23258235513
