,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,142500000.0,2250000,144000000.0,506.141900469,3.32042984063,6000000,7.0,16.0,35.1401264166
1,144500000.0,500000,146250000.0,275.808594402,4.13333933218,1500000,8.0,5.0,26.1415332641
2,136000000.0,4000000,141000000.0,239.187167513,2.0921535835,5750000,21.0,8.0,27.1174097518
3,144500000.0,21250000,146000000.0,235.332468774,1.97453369667,28250000,7.0,29.0,28.1327747266
4,145750000.0,0,146250000.0,81.5016368715,8.25214754824,0,3.0,1.0,14.2931388251
5,121000000.0,21750000,125500000.0,57.6134414476,1.01206678998,28000000,19.0,26.0,22.4943085816
6,142500000.0,17750000,144000000.0,49.7175757768,2.35997618149,19000000,7.0,6.0,15.2943936867
7,63000000.0,500000,63250000.0,45.4994126954,7.81837215305,500000,2.0,1.0,11.0568479345
8,61500000.0,148000000,61750000.0,41.9359014634,7.58898728997,148000000,2.0,1.0,10.7324487502
9,144250000.0,6500000,145750000.0,41.5798711364,1.57759682698,11000000,7.0,19.0,18.1937341563
10,131500000.0,148000000,131750000.0,32.0477767758,6.91347448022,148000000,2.0,1.0,9.77712937305
11,85750000.0,148000000,85750000.0,29.5741902172,8.91453104033,148000000,1.0,1.0,8.91453104033
12,89500000.0,148000000,89500000.0,28.5717191872,8.80275815068,148000000,1.0,1.0,8.80275815068
13,111750000.0,500000,111750000.0,28.1068763033,8.75045670858,500000,1.0,1.0,8.75045670858
14,142500000.0,34000000,143250000.0,25.2362330271,2.71752191951,35000000,4.0,5.0,12.1531274847
15,109750000.0,143750000,109750000.0,24.9006337118,8.38105392031,143750000,1.0,1.0,8.38105392031
16,65500000.0,148000000,65500000.0,24.7209487421,8.35988149774,148000000,1.0,1.0,8.35988149774
17,72250000.0,500000,72250000.0,24.6149035068,8.34736157955,500000,1.0,1.0,8.34736157955
