,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,128000000.0,34500000,137250000.0,296.927289422,1.52078014687,37000000,38.0,11.0,31.0924235568
1,128000000.0,132250000,135000000.0,62.100464657,1.07814801525,135500000,29.0,14.0,21.7240805553
2,40500000.0,26750000,40500000.0,61.3991541167,11.9048376501,26750000,1.0,1.0,11.9048376501
3,68750000.0,40250000,68750000.0,56.1618331853,7.15765049116,40750000,1.0,3.0,12.3974143135
4,40750000.0,152250000,40750000.0,42.2089858816,10.1809963903,152250000,1.0,1.0,10.1809963903
5,69000000.0,74000000,69000000.0,42.8967122575,6.51539377101,74500000,1.0,3.0,11.2849930427
6,40750000.0,165000000,40750000.0,36.9115290286,9.65206743094,165000000,1.0,1.0,9.65206743094
7,69250000.0,97000000,69250000.0,36.2542783538,9.58444969442,97000000,1.0,1.0,9.58444969442
8,68500000.0,35750000,68500000.0,32.5583269475,6.93163943164,36000000,1.0,2.0,9.80281849371
9,43750000.0,165000000,43750000.0,34.5331660403,9.40512785816,165000000,1.0,1.0,9.40512785816
10,69250000.0,127000000,69250000.0,35.9270570106,9.5506104673,127000000,1.0,1.0,9.5506104673
11,40500000.0,106250000,40500000.0,35.3116877455,9.48665266442,106250000,1.0,1.0,9.48665266442
12,69250000.0,50250000,69250000.0,34.5198510014,9.40372752535,50250000,1.0,1.0,9.40372752535
13,68750000.0,154750000,68750000.0,31.7649028594,6.87475648769,155000000,1.0,2.0,9.7223738629
14,69250000.0,125500000,69250000.0,32.7231459598,9.21286038419,125500000,1.0,1.0,9.21286038419
15,40750000.0,126500000,40750000.0,29.1901762624,8.82579781454,126500000,1.0,1.0,8.82579781454
16,67250000.0,78500000,67250000.0,29.0712905485,8.81248442656,78500000,1.0,1.0,8.81248442656
17,69250000.0,26500000,69250000.0,31.1015139089,9.03720965877,26500000,1.0,1.0,9.03720965877
18,68000000.0,103750000,68000000.0,30.0565636316,8.92223441263,103750000,1.0,1.0,8.92223441263
19,70750000.0,95750000,70750000.0,30.2435597908,8.94291552759,95750000,1.0,1.0,8.94291552759
20,69000000.0,28750000,69000000.0,28.475679176,6.63385116184,29000000,1.0,2.0,9.38168228384
21,69250000.0,145500000,69250000.0,30.7794656098,9.00192778005,145500000,1.0,1.0,9.00192778005
22,68750000.0,68000000,68750000.0,27.7547098357,8.66371361282,68000000,1.0,1.0,8.66371361282
23,68750000.0,89000000,68750000.0,26.0899574479,8.47195659555,89000000,1.0,1.0,8.47195659555
24,44250000.0,123500000,44250000.0,27.5510699144,8.6404797133,123500000,1.0,1.0,8.6404797133
25,69250000.0,156750000,69250000.0,29.8063637963,8.89448976793,156750000,1.0,1.0,8.89448976793
26,44250000.0,104250000,44250000.0,27.4093044332,8.624269234,104250000,1.0,1.0,8.624269234
27,68500000.0,85750000,68500000.0,29.4821427538,8.85841074687,85750000,1.0,1.0,8.85841074687
28,69250000.0,166500000,69250000.0,27.9174879777,8.68224187175,166500000,1.0,1.0,8.68224187175
29,43250000.0,88750000,43250000.0,26.0105512125,8.46270431907,88750000,1.0,1.0,8.46270431907
30,69250000.0,21000000,69250000.0,27.804802452,8.66941952876,21000000,1.0,1.0,8.66941952876
31,40750000.0,91250000,40750000.0,25.8784841146,8.44729423514,91250000,1.0,1.0,8.44729423514
32,40500000.0,122000000,40500000.0,26.9183365037,8.56789744253,122000000,1.0,1.0,8.56789744253
33,40750000.0,89500000,40750000.0,25.7884595105,8.43677411807,89500000,1.0,1.0,8.43677411807
34,69250000.0,45750000,69250000.0,26.4770270047,8.51691708977,45750000,1.0,1.0,8.51691708977
35,68750000.0,153750000,68750000.0,25.4468672527,8.39673952914,153750000,1.0,1.0,8.39673952914
36,69250000.0,131750000,69250000.0,25.3330114542,8.38335428416,131750000,1.0,1.0,8.38335428416
37,40500000.0,153000000,40500000.0,25.4852834096,8.40125116906,153000000,1.0,1.0,8.40125116906
38,40750000.0,146000000,40750000.0,24.8650892957,8.3281240614,146000000,1.0,1.0,8.3281240614
39,69250000.0,47000000,69250000.0,24.7283444968,8.31191624615,47000000,1.0,1.0,8.31191624615
40,70750000.0,84500000,70750000.0,26.504591055,8.52011000744,84500000,1.0,1.0,8.52011000744
41,43750000.0,55000000,43750000.0,26.4532205175,8.51415849556,55000000,1.0,1.0,8.51415849556
42,44250000.0,164500000,44250000.0,22.8008533817,8.08009717994,164500000,1.0,1.0,8.08009717994
43,67250000.0,117250000,67250000.0,25.5894328211,8.41347075355,117250000,1.0,1.0,8.41347075355
44,68750000.0,165500000,68750000.0,25.1670037278,8.36380053247,165500000,1.0,1.0,8.36380053247
