,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,128000000.0,195250000,137500000.0,189.401181276,1.38846637462,197500000,39.0,10.0,27.4200138703
1,130000000.0,49000000,136500000.0,101.926895916,1.85560026154,50000000,27.0,5.0,21.5601267305
2,68000000.0,83000000,68000000.0,72.5699161127,9.38370357207,83250000,1.0,2.0,13.2705608569
3,129750000.0,46500000,136000000.0,62.1151726888,1.5794355758,47750000,26.0,6.0,19.7271440189
4,40750000.0,28250000,40750000.0,44.4126987035,10.407197767,28250000,1.0,1.0,10.407197767
5,69250000.0,83750000,69250000.0,43.2472671581,10.2956336879,83750000,1.0,1.0,10.2956336879
6,68500000.0,162750000,68500000.0,43.1791838114,10.2890795002,162750000,1.0,1.0,10.2890795002
7,128250000.0,122750000,137250000.0,41.0717559054,0.813033984319,128000000,37.0,22.0,23.1964166923
8,40750000.0,26750000,40750000.0,39.328980554,9.91151465264,26750000,1.0,1.0,9.91151465264
9,69250000.0,167500000,69250000.0,37.6454236497,9.74191192059,167500000,1.0,1.0,9.74191192059
10,43750000.0,18750000,43750000.0,35.4856800384,9.52000527584,18750000,1.0,1.0,9.52000527584
11,69250000.0,153750000,69250000.0,35.6669243066,9.53882185446,153750000,1.0,1.0,9.53882185446
12,130000000.0,48250000,136750000.0,34.5212992763,2.33190757804,48500000,28.0,2.0,17.4503984293
13,40500000.0,174750000,40500000.0,59.3923499265,8.65770686909,175000000,1.0,2.0,12.2438464733
14,40500000.0,53500000,40500000.0,52.6073989749,8.25938256524,53750000,1.0,2.0,11.6805308406
15,69000000.0,0,69000000.0,31.0131448671,6.84165590403,250000,1.0,2.0,9.67556256857
16,40750000.0,97250000,40750000.0,33.1044814913,9.26932183814,97250000,1.0,1.0,9.26932183814
17,40750000.0,143500000,40750000.0,30.9120873312,9.03250416954,143500000,1.0,1.0,9.03250416954
18,68750000.0,82750000,68750000.0,30.7147819558,9.0108934394,82750000,1.0,1.0,9.0108934394
19,43750000.0,35750000,43750000.0,34.3565388889,9.40194905783,35750000,1.0,1.0,9.40194905783
20,40500000.0,191750000,40500000.0,30.4437065064,8.98111989987,191750000,1.0,1.0,8.98111989987
21,43750000.0,103750000,43750000.0,30.994614433,9.04152834298,103750000,1.0,1.0,9.04152834298
22,40750000.0,125500000,40750000.0,30.2981616445,8.96509415528,125500000,1.0,1.0,8.96509415528
23,43750000.0,102500000,43750000.0,30.8223118296,9.02267738589,102500000,1.0,1.0,9.02267738589
24,68750000.0,26750000,68750000.0,29.9934648355,8.93145349154,26750000,1.0,1.0,8.93145349154
25,67250000.0,6250000,67250000.0,29.5762147729,8.88518443922,6250000,1.0,1.0,8.88518443922
26,40500000.0,40750000,40500000.0,29.4109551997,8.86679357206,40750000,1.0,1.0,8.86679357206
27,68500000.0,84750000,68500000.0,35.2398417839,9.49442427725,84750000,1.0,1.0,9.49442427725
28,69250000.0,74750000,69250000.0,34.1479408251,9.37998017809,74750000,1.0,1.0,9.37998017809
29,67250000.0,145250000,67250000.0,28.2928106063,8.74136945544,145250000,1.0,1.0,8.74136945544
30,44250000.0,161250000,44250000.0,28.6694531576,8.78381323023,161250000,1.0,1.0,8.78381323023
31,67250000.0,96000000,67250000.0,27.311651331,8.62984715287,96000000,1.0,1.0,8.62984715287
32,67250000.0,146250000,67250000.0,26.2151218636,8.50352520961,146250000,1.0,1.0,8.50352520961
33,43750000.0,160750000,43750000.0,26.9397710596,8.58720888887,160750000,1.0,1.0,8.58720888887
34,40500000.0,148250000,40500000.0,27.4452263293,8.6451122733,148250000,1.0,1.0,8.6451122733
35,40500000.0,67000000,40500000.0,27.0104496045,8.59532846696,67000000,1.0,1.0,8.59532846696
36,44250000.0,101500000,44250000.0,24.886096023,8.34792493937,101500000,1.0,1.0,8.34792493937
37,68500000.0,21250000,68500000.0,34.149977731,9.38019494189,21250000,1.0,1.0,9.38019494189
38,40750000.0,81750000,40750000.0,24.6135683187,8.31566774352,81750000,1.0,1.0,8.31566774352
39,40750000.0,160000000,40750000.0,24.1504100269,8.26056586739,160000000,1.0,1.0,8.26056586739
40,69250000.0,105000000,69250000.0,32.9235518172,9.25000263026,105000000,1.0,1.0,9.25000263026
41,43750000.0,173250000,43750000.0,26.9262201418,8.58565129937,173250000,1.0,1.0,8.58565129937
42,40750000.0,86750000,40750000.0,23.9803198496,8.24024029475,86750000,1.0,1.0,8.24024029475
43,68500000.0,62250000,68500000.0,28.3017466312,8.74237878215,62250000,1.0,1.0,8.74237878215
44,68750000.0,79750000,68750000.0,23.085203778,8.13246130073,79750000,1.0,1.0,8.13246130073
45,68000000.0,7750000,68000000.0,22.2881595457,8.03530893804,7750000,1.0,1.0,8.03530893804
46,67250000.0,80000000,67250000.0,23.4021279614,8.17077949433,80000000,1.0,1.0,8.17077949433
47,68500000.0,44000000,68500000.0,26.0835016148,8.48823924653,44000000,1.0,1.0,8.48823924653
48,67250000.0,167500000,67250000.0,23.3078766183,8.15940216793,167500000,1.0,1.0,8.15940216793
49,40750000.0,10500000,40750000.0,23.0324693929,8.12606833062,10500000,1.0,1.0,8.12606833062
50,68500000.0,33750000,68500000.0,25.8697669852,8.4633594938,33750000,1.0,1.0,8.4633594938
