,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,36500000.0,73250000,46250000.0,624.625248005,1.13239943555,81000000,40.0,32.0,40.5139538492
1,36500000.0,38500000,40750000.0,624.100513503,1.48769442273,48250000,18.0,40.0,39.9190303077
2,41500000.0,36500000,43250000.0,212.290294139,1.49685504294,46250000,8.0,40.0,26.7765570278
3,29250000.0,39000000,31500000.0,129.390349192,1.18697878208,48750000,10.0,40.0,23.7395756416
4,36500000.0,36500000,40750000.0,109.30764361,1.6654662942,38250000,18.0,8.0,19.9855955304
5,19000000.0,73500000,21250000.0,101.409392101,1.24591235656,80750000,10.0,30.0,21.5798350334
6,36750000.0,0,46500000.0,91.7896730299,1.11975430414,2000000,40.0,9.0,21.2458441252
7,29250000.0,73250000,31500000.0,83.9285449422,1.17223926334,81000000,10.0,32.0,20.9696534298
8,19000000.0,35000000,21250000.0,75.6857981153,1.10593892689,43750000,10.0,36.0,20.9837157721
9,50250000.0,0,51000000.0,41.285538268,2.29713578214,2000000,4.0,9.0,13.7828146928
10,19000000.0,45750000,21250000.0,39.5349149064,1.43192657731,48500000,10.0,12.0,15.6859697417
11,35750000.0,17250000,40750000.0,35.3296654622,1.2005050213,19250000,21.0,9.0,16.5042153968
12,19000000.0,17500000,21250000.0,31.5680154896,2.33235915242,18000000,10.0,3.0,12.7748571998
13,19250000.0,500000,21250000.0,31.4607335453,1.7346389938,2000000,9.0,7.0,13.7682701762
14,47750000.0,10750000,49750000.0,29.5731876357,2.12151472681,11500000,9.0,4.0,12.7290883609
15,29250000.0,250000,31500000.0,29.0461677151,1.57329032821,2000000,10.0,8.0,14.0719364889
16,50500000.0,78000000,51000000.0,27.3250147409,2.15280068595,81000000,3.0,13.0,13.4442359747
17,41500000.0,46500000,43250000.0,26.475676765,1.68088979341,48250000,8.0,8.0,13.4471183473
18,29250000.0,35500000,31500000.0,24.4738887766,1.27775213096,38750000,10.0,14.0,15.1185670996
19,50250000.0,7250000,51000000.0,9.87228381956,2.36480319876,8000000,4.0,4.0,9.45921279504
20,41500000.0,17000000,46750000.0,7.64823542023,0.985529316586,19500000,22.0,11.0,15.331238182
21,18250000.0,3750000,21250000.0,3.72984722118,1.47546295403,4750000,13.0,5.0,11.8955626335
