,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,84750000.0,21000000,90000000.0,767.710802432,1.74566005496,28000000,22.0,29.0,44.0930370868
1,84750000.0,201000000,89500000.0,159.113934876,1.61915506828,203500000,20.0,11.0,24.0159507355
2,84500000.0,750000,90000000.0,96.4305326465,2.08587001083,1500000,23.0,4.0,20.0069623029
3,89500000.0,0,90000000.0,82.1242633739,8.21889400095,0,3.0,1.0,14.2355419917
4,32750000.0,148750000,32750000.0,73.0212891371,9.40837958361,149000000,1.0,2.0,13.3054580071
5,84500000.0,8000000,90000000.0,63.7681704688,1.26190901698,10500000,23.0,11.0,20.0718916619
6,33000000.0,159750000,33000000.0,48.1140814089,7.98575100886,160000000,1.0,2.0,11.2935573825
7,71000000.0,0,71000000.0,46.001314378,10.5371771889,0,1.0,1.0,10.5371771889
8,70750000.0,146250000,70750000.0,40.9973733858,7.5308185921,146500000,1.0,2.0,10.6501857887
9,18250000.0,107750000,18250000.0,43.0719661066,6.55893414182,108250000,1.0,3.0,11.3604071771
10,32750000.0,105500000,33000000.0,39.3868477476,7.35594446756,105500000,2.0,1.0,10.4028764301
11,33000000.0,71500000,33000000.0,35.7655940773,9.52672264776,71500000,1.0,1.0,9.52672264776
12,33000000.0,189250000,33000000.0,35.6935931483,9.51924264894,189250000,1.0,1.0,9.51924264894
13,33000000.0,166250000,33000000.0,35.4405590968,9.49290979561,166250000,1.0,1.0,9.49290979561
14,33000000.0,213750000,33000000.0,34.2312617999,9.36605965369,213750000,1.0,1.0,9.36605965369
15,33000000.0,193750000,33000000.0,32.1981561486,9.14892011462,193750000,1.0,1.0,9.14892011462
16,33000000.0,84000000,33000000.0,31.8116424865,9.10706726705,84000000,1.0,1.0,9.10706726705
17,33000000.0,192000000,33000000.0,31.09679567,9.02916210608,192000000,1.0,1.0,9.02916210608
18,33000000.0,60250000,33000000.0,30.8556838892,9.00273683908,60250000,1.0,1.0,9.00273683908
19,18250000.0,76250000,18250000.0,29.2848470587,6.71661815668,76500000,1.0,2.0,9.49873249046
20,33000000.0,168750000,33000000.0,29.3850672842,8.83989144521,168750000,1.0,1.0,8.83989144521
21,33000000.0,228750000,33000000.0,29.2287463537,8.82240911373,228750000,1.0,1.0,8.82240911373
22,22750000.0,148000000,22750000.0,28.0811732292,8.69301909462,148000000,1.0,1.0,8.69301909462
23,32000000.0,83750000,32000000.0,24.7045169992,8.30091439414,83750000,1.0,1.0,8.30091439414
24,32000000.0,163750000,32000000.0,23.6986590152,8.18057861436,163750000,1.0,1.0,8.18057861436
25,70750000.0,143750000,70750000.0,23.6133111362,8.17028871843,143750000,1.0,1.0,8.17028871843
26,33000000.0,173750000,33000000.0,22.8195007798,8.07397325805,173750000,1.0,1.0,8.07397325805
27,33000000.0,92500000,33000000.0,22.4273910365,8.02598313806,92500000,1.0,1.0,8.02598313806
28,68250000.0,0,68250000.0,21.8326512424,7.95265662022,0,1.0,1.0,7.95265662022
29,32000000.0,194750000,32000000.0,21.5438212158,6.12067880748,195000000,1.0,2.0,8.65594698047
