,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,63750000.0,21500000,73500000.0,999.250847042,1.49282255488,28250000,40.0,28.0,49.9593983351
1,63750000.0,201000000,73500000.0,202.525728671,1.32313189201,203500000,40.0,11.0,27.7542487127
2,73750000.0,21500000,76250000.0,140.172181237,1.47453346268,27500000,11.0,25.0,24.4523711827
3,39500000.0,21250000,44000000.0,135.923431158,1.10261109369,28250000,19.0,29.0,25.8820193259
4,63500000.0,7250000,72750000.0,52.2869449788,0.932489088203,10750000,38.0,15.0,22.2628718449
5,102000000.0,0,102250000.0,34.9521790763,7.06884424123,0,2.0,1.0,9.99685539625
6,49250000.0,143750000,49500000.0,38.7601426074,7.33081194956,143750000,2.0,1.0,10.3673336823
7,30500000.0,71500000,30500000.0,31.6679132753,9.10524599805,71500000,1.0,1.0,9.10524599805
8,30500000.0,82500000,30500000.0,31.5093585818,9.0880193835,82500000,1.0,1.0,9.0880193835
9,30500000.0,233750000,30500000.0,29.1940602258,8.83273152217,233750000,1.0,1.0,8.83273152217
10,23250000.0,56250000,23250000.0,26.7853121899,8.55926321133,56250000,1.0,1.0,8.55926321133
11,30500000.0,158250000,30500000.0,27.546282614,8.64656842234,158250000,1.0,1.0,8.64656842234
12,30250000.0,143750000,30250000.0,27.4785220672,8.63882921966,143750000,1.0,1.0,8.63882921966
13,30500000.0,163750000,30500000.0,27.0857585934,8.59383633274,163750000,1.0,1.0,8.59383633274
14,75000000.0,0,75250000.0,25.04312402,6.33769442345,0,2.0,1.0,8.96285340782
15,30500000.0,79000000,30500000.0,26.8171045237,8.56292807016,79000000,1.0,1.0,8.56292807016
16,41750000.0,143750000,42000000.0,24.6876627366,6.30992840989,143750000,2.0,1.0,8.92358633487
17,65000000.0,143750000,65250000.0,23.8016520571,6.24019494443,143750000,2.0,1.0,8.82496832226
18,32500000.0,175500000,32500000.0,23.6551340051,6.29865126902,175750000,1.0,2.0,8.90763804931
19,77250000.0,148500000,77750000.0,23.1434799984,5.36326095584,148500000,3.0,1.0,9.28944046977
20,93750000.0,143500000,94000000.0,22.8451990072,6.16405357676,143500000,2.0,1.0,8.71728816745
21,23250000.0,2750000,23250000.0,22.9648162409,8.10713322367,2750000,1.0,1.0,8.10713322367
22,28750000.0,213500000,28750000.0,22.4952251735,6.20704413501,213750000,1.0,2.0,8.77808599798
23,23250000.0,238250000,23250000.0,22.8479578319,8.09291683175,238250000,1.0,1.0,8.09291683175
24,23250000.0,106750000,23250000.0,22.3392624814,8.03074677591,106750000,1.0,1.0,8.03074677591
25,23250000.0,176500000,23250000.0,21.8966181179,7.97626629515,176500000,1.0,1.0,7.97626629515
