,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,19250000.0,62000000,25000000.0,269.560475566,1.86129473068,64000000,24.0,9.0,27.3553341066
1,18750000.0,1250000,25750000.0,188.233874993,1.99029847521,2250000,29.0,5.0,23.9663673293
2,19000000.0,4000000,26250000.0,87.4309956251,1.9991552893,4500000,30.0,3.0,18.9656523317
3,19250000.0,27000000,25000000.0,62.1479176906,1.30557031814,28750000,24.0,8.0,18.090512991
4,19250000.0,68500000,25250000.0,57.2720398358,1.33970041014,70000000,25.0,7.0,17.7225705828
5,47750000.0,77500000,48000000.0,52.2799445768,4.97055454201,78000000,2.0,3.0,12.1753223666
6,41250000.0,75000000,42250000.0,35.7413998887,2.20844047568,76500000,5.0,7.0,13.0653100503
7,41250000.0,1250000,42250000.0,26.1911975233,2.8233102672,1750000,5.0,3.0,10.934633646
8,33000000.0,9500000,40750000.0,25.2185349467,0.82532910619,13000000,32.0,15.0,18.082054753
9,31250000.0,1250000,32250000.0,20.5855649367,2.41946489242,2000000,5.0,4.0,10.8201759373
10,19500000.0,48750000,22000000.0,14.3105196748,1.26217009996,51250000,11.0,11.0,13.8838710996
11,40750000.0,4000000,42250000.0,6.86332854283,2.1224450001,4500000,7.0,3.0,9.72626487134
12,31250000.0,62500000,32000000.0,5.56314935648,2.44179490942,63000000,4.0,3.0,8.45862568956
