,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,60750000.0,130500000,62750000.0,434.032599143,1.83810640772,140250000,9.0,40.0,34.8756169809
1,33000000.0,129000000,35250000.0,354.532958961,1.74229535071,137250000,10.0,34.0,32.1263388872
2,19250000.0,43750000,19500000.0,45.0025935051,7.64208885428,43750000,2.0,1.0,10.8075457026
3,41500000.0,68000000,41750000.0,35.1082079692,6.97118151655,68000000,2.0,1.0,9.85873944647
4,39000000.0,67250000,39250000.0,31.2307275974,6.69030481634,67250000,2.0,1.0,9.46151980768
5,46750000.0,68750000,46750000.0,26.6139915925,8.41681502421,68750000,1.0,1.0,8.41681502421
6,11500000.0,40750000,11500000.0,38.1925331227,9.6812417529,40750000,1.0,1.0,9.6812417529
7,51500000.0,68000000,51500000.0,24.0503007721,8.11094338034,68000000,1.0,1.0,8.11094338034
8,40750000.0,68500000,40750000.0,26.8044690582,8.43911007147,68500000,1.0,1.0,8.43911007147
9,46750000.0,43750000,47000000.0,44.3449063136,7.59929976817,43750000,2.0,1.0,10.7470327967
10,22000000.0,44000000,22000000.0,22.8001616639,6.10125150151,44250000,1.0,2.0,8.62847262088
