,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,63750000.0,750000,73500000.0,262.803978385,1.4363471317,3250000,40.0,11.0,30.1290716154
1,0.0,500000,2250000.0,112.875361291,1.84106935182,3500000,10.0,13.0,20.9914203085
2,89500000.0,46250000,89500000.0,32.7210283309,9.21982561926,46250000,1.0,1.0,9.21982561926
3,134250000.0,191000000,134750000.0,32.7177541158,5.95421639806,191000000,3.0,1.0,10.3130053207
4,89500000.0,167250000,89500000.0,31.4869130415,9.08655149947,167250000,1.0,1.0,9.08655149947
5,89500000.0,162000000,89500000.0,30.6148491473,8.9912122943,162000000,1.0,1.0,8.9912122943
6,73750000.0,1000000,76250000.0,29.2645894599,1.58348339104,3000000,11.0,9.0,15.7554608095
7,89500000.0,182500000,89500000.0,28.2993721588,6.63395204648,182750000,1.0,2.0,9.38182495626
8,89500000.0,33250000,89500000.0,25.0042471433,8.35250724389,33250000,1.0,1.0,8.35250724389
9,89500000.0,32250000,89500000.0,24.2730280975,8.2657281359,32250000,1.0,1.0,8.2657281359
