,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,65000000.0,128000000,74750000.0,1509.56869872,1.52590934355,137250000,40.0,38.0,59.4908982416
1,39500000.0,128000000,44000000.0,356.341752328,1.24888654761,137250000,19.0,38.0,33.5576535764
2,75000000.0,128250000,76500000.0,159.107617522,1.5779199927,137250000,7.0,37.0,25.3942190148
3,27250000.0,68500000,27750000.0,80.7462529866,8.15548482416,68500000,3.0,1.0,14.1257140758
4,30750000.0,40750000,30750000.0,62.7961379775,11.9785349846,40750000,1.0,1.0,11.9785349846
5,28500000.0,68500000,28500000.0,48.115139264,10.693310009,68500000,1.0,1.0,10.693310009
6,25750000.0,68750000,26000000.0,39.4884413716,7.34157571103,68750000,2.0,1.0,10.3825559397
7,82500000.0,68750000,82500000.0,38.388901033,9.75067080947,68750000,1.0,1.0,9.75067080947
8,77250000.0,128000000,78500000.0,31.3937643376,1.32031560825,136750000,6.0,36.0,19.4045972379
9,63750000.0,129500000,64750000.0,31.3593023949,1.59654078863,135000000,5.0,23.0,17.1209925624
10,73000000.0,69250000,73250000.0,45.0475477654,7.70778745384,69250000,2.0,1.0,10.9004575531
11,94000000.0,43500000,94000000.0,30.3053474458,6.71726805099,43750000,1.0,2.0,9.49965157981
12,47000000.0,69250000,47000000.0,31.5500162619,9.03039236439,69250000,1.0,1.0,9.03039236439
13,58000000.0,43250000,58500000.0,30.1464076908,5.74534304145,43250000,3.0,1.0,9.9512260547
14,23250000.0,106750000,23250000.0,28.9362608843,8.73981280802,106750000,1.0,1.0,8.73981280802
15,94250000.0,68500000,94250000.0,27.3902295585,8.56341182124,68500000,1.0,1.0,8.56341182124
16,30500000.0,9500000,30500000.0,26.9998513837,8.51830712451,9500000,1.0,1.0,8.51830712451
17,53000000.0,44250000,53000000.0,26.8252566269,8.49805879266,44250000,1.0,1.0,8.49805879266
18,54500000.0,40750000,54500000.0,26.4766611864,8.45748979109,40750000,1.0,1.0,8.45748979109
19,95000000.0,40750000,95000000.0,25.8563576023,8.38482725416,40750000,1.0,1.0,8.38482725416
20,23250000.0,32500000,23250000.0,25.8274626426,6.37920857972,32750000,1.0,2.0,9.02156329065
21,30500000.0,132250000,30500000.0,25.7652659727,8.37410507412,132250000,1.0,1.0,8.37410507412
22,36000000.0,67250000,36000000.0,25.2662114487,8.31512378511,67250000,1.0,1.0,8.31512378511
23,98000000.0,43750000,98000000.0,25.2031663918,8.3076437514,43750000,1.0,1.0,8.3076437514
24,98750000.0,69250000,98750000.0,27.3199721489,8.555311305,69250000,1.0,1.0,8.555311305
25,46750000.0,40750000,46750000.0,24.7642317812,8.25538325882,40750000,1.0,1.0,8.25538325882
26,30500000.0,26250000,30500000.0,24.6519886376,8.24196760523,26250000,1.0,1.0,8.24196760523
27,23250000.0,24750000,23250000.0,22.218100387,7.9456528278,24750000,1.0,1.0,7.9456528278
28,28750000.0,10000000,28750000.0,20.343482231,5.93969163612,10250000,1.0,2.0,8.39999246811
29,32500000.0,22750000,32500000.0,21.3339795319,6.02138945145,23000000,1.0,2.0,8.51553062657
