,start col,start row,stop col,score,avg,stop row,column size,row size,sqrt(k*l)*avg
0,33000000.0,37250000,35250000.0,444.498996055,1.730048338,47000000,10.0,40.0,34.60096676
1,60750000.0,72750000,62750000.0,419.434296355,1.90996844303,81000000,9.0,34.0,33.4108023359
2,33000000.0,73500000,35250000.0,200.784516073,1.47317157415,81000000,10.0,31.0,25.9378621119
3,61250000.0,38750000,62750000.0,163.231018269,1.48264445392,48500000,7.0,40.0,24.8093869631
4,60750000.0,0,62750000.0,150.491705875,2.34398138368,2000000,9.0,9.0,21.0958324531
5,33000000.0,0,35250000.0,46.7172502707,1.64812968465,2000000,10.0,9.0,15.6355310485
6,33000000.0,47250000,35250000.0,38.6825356201,1.85490731721,48500000,10.0,6.0,14.3680502966
7,60750000.0,17250000,62750000.0,25.7017005727,2.09547761073,18000000,9.0,4.0,12.5728656644
8,33250000.0,44500000,33500000.0,20.7694964864,5.82080693261,44500000,2.0,1.0,8.23186410805
9,60500000.0,3750000,62750000.0,18.3552645309,1.77818517351,4750000,10.0,5.0,12.5736679439
